protein_id,log2FC,padj,neg_log10padj,DAP,orthogroup,species,rank
MisinT471800.1.v7.1,-0.506904443836018,0.0445018910975303,1.3516215333837522,NS,OG0016244,Mg,1876
MisinT478500.1.v7.1,-0.3243000624569912,1,-0,NS,OG0014143,Mg,1647
MisinT479800.1.v7.1,-0.33896524912968595,1,-0,NS,OG0002654,Mg,1676
MisinT484300.1.v7.1,-0.4731863793117968,0.0939363070326224,1.0271665174642426,NS,NA,Mg,1843
MisinT486000.1.v7.1,-1.3130785123606186,0.108632616679542,0.9640397593034318,NS,OG0013211,Mg,2205
MisinT488500.1.v7.1,-0.10691520391651224,1,-0,NS,OG0018598,Mg,1282
MisinT495900.1.v7.1,0.2922190390701998,0.970043633759695,0.0132087301926635,NS,OG0006567,Mg,512
MisinT501000.1.v7.1,-0.119731464111282,1,-0,NS,OG0018706,Mg,1310
MisinT504400.1.v7.1,-0.26732535065593593,0.27141614873305,0.5663643162304078,NS,OG0005509,Mg,1561
MisinT505600.1.v7.1,0.3150566181820762,0.969286606020446,0.01354778847140203,NS,OG0017944,Mg,479
MisinT505900.1.v7.1,0.08703101872959713,1,-0,NS,OG0021774,Mg,877
MisinT508200.1.v7.1,0.0935993670522916,1,-0,NS,OG0012855,Mg,868
MisinT522300.1.v7.1,-0.13764940524466351,1,-0,NS,OG0007251,Mg,1349
MisinT523900.1.v7.1,-0.3314454063107829,0.00692106032251306,2.1598273655229505,NS,OG0011991,Mg,1661
MisinT531900.1.v7.1,-0.31040184150633454,1,-0,NS,OG0043619,Mg,1629
MisinT532400.1.v7.1,0.9974600432860292,0.13091535408427,0.8830094153054207,NS,OG0015393,Mg,94
MisinT553300.1.v7.1,0.4582495661001426,0.00842838822688127,2.0742554682099885,NS,OG0008813,Mg,338
MisinT554400.1.v7.1,-0.22414539244019888,0.886458777482265,0.05234145535718199,NS,OG0008720,Mg,1502
MisinT564900.1.v7.1,0.2193130284044754,1,-0,NS,OG0030711,Mg,646
MisinT574400.1.v7.1,-0.01246935196221663,1,-0,NS,OG0002544,Mg,1079
MisinT589400.1.v7.1,-2.017169132065292,0.0934038607654529,1.0296351722230224,NS,NA,Mg,2251
PvWBCH1.3KG314100.1.v1.1,0.6144742828377008,1.9825110035398e-4,3.70278439353704,NS,OG0001506,Pv,647
PvWBCH1.3NG294700.1.v1.1,0.7048719644563528,0.0456531290566982,1.3405294506491552,NS,OG0001506,Pv,508
PvWBCH1.5KG363600.1.v1.1,1.9645834627768648,7.3685387069289e-4,3.1326186307897403,Up,OG0000034,Pv,43
PvWBCH1.3KG417800.2.v1.1,-0.4699292577749161,0.88285252101179,0.05411183850639717,NS,NA,Pv,3108
PvWBCH1.3NG353800.1.v1.1,-0.4739311883324124,0.00170375034145257,2.7685940441192938,NS,OG0000034,Pv,3116
PvWBCH1.3NG393300.8.v1.1,-0.4759363242227893,0.854826213015027,0.06812216878074277,NS,NA,Pv,3122
PvWBCH1.5NG350300.1.v1.1,2.142740172116082,1.3502611418567e-4,3.869582230394172,Up,OG0000034,Pv,30
PvWBCH1.4NG013300.1.v1.1,0.7824085649273732,0.0244651938963115,1.6114513379353343,NS,NA,Pv,427
PvWBCH1.9NG404600.1.v1.1,0.662661255475094,0.574429718451396,0.24076309971007692,NS,OG0000034,Pv,559
PvWBCH1.9KG135900.2.v1.1,0.06488285158485439,1,-0,NS,NA,Pv,1837
PvWBCH1.3NG220600.1.v1.1,0.9267585319864652,0.0349340766469308,1.4567507312257917,NS,OG0000034,Pv,334
PvWBCH1.3KG231500.1.v1.1,1.4662355621504046,0.120218605603355,0.9200283136513856,NS,OG0000034,Pv,109
PvWBCH1.4KG275100.1.v1.1,1.8615584195720287,0.00278023687205082,2.5559182012609942,Up,OG0003555,Pv,56
PvWBCH1.4KG024900.1.v1.1,0.9206744110416182,0.0611391669107804,1.2136804833154582,NS,OG0001506,Pv,335
PvWBCH1.9KG414100.1.v1.1,1.7642612182171138,0.649176170470157,0.18763743034805097,NS,OG0000034,Pv,69
PvWBCH1.9KG074200.1.v1.1,1.5577776713949258,0.0456170324237285,1.3408729707892997,Up,OG0020553,Pv,97
PvWBCH1.5KG262500.1.v1.1,-0.15521264992094003,1,-0,NS,OG0001380,Pv,2401
PvWBCH1.5NG250300.1.v1.1,0.02147972741045139,1,-0,NS,OG0001380,Pv,1944
PvWBCH1.3KG170200.1.v1.1,-0.28103566424046145,1,-0,NS,OG0001380,Pv,2723
PvWBCH1.9KG029100.1.v1.1,-0.5416179958439868,1,-0,NS,OG0000034,Pv,3235
PvWBCH1.3NG174600.1.v1.1,0.5350575948948424,0.00781969214936941,2.1068103441859107,NS,OG0002191,Pv,779
PvWBCH1.6NG024700.1.v1.1,0.7145752388516257,0.948910716505064,0.02277464864047743,NS,OG0002191,Pv,487
PvWBCH1.5NG333800.1.v1.1,0.3862591411333461,0.00846783298973578,2.0722277161168954,NS,OG0015629,Pv,1034
PvWBCH1.6NG181400.1.v1.1,0.15185881672700494,0.613694151038918,0.21204801584532937,NS,OG0000110,Pv,1602
PvWBCH1.4NG014400.2.v1.1,0.6489255594531212,1,-0,NS,NA,Pv,578
PvWBCH1.9KG415900.1.v1.1,0.9191493632876744,0.00764678876956352,2.116520906343043,NS,OG0000034,Pv,336
PvWBCH1.3KG182000.1.v1.1,0.13619138628714403,1,-0,NS,OG0002191,Pv,1652
PvWBCH1.5KG347500.2.v1.1,0.5160151470036647,0.0225143722085584,1.6475401584127995,NS,NA,Pv,808
PvWBCH1.6KG027900.1.v1.1,0.5945485495503542,0.592433828007036,0.2273601512019027,NS,OG0002191,Pv,675
PvWBCH1.6KG203900.1.v1.1,0.08814159686901755,0.510879663828965,0.2916813845806903,NS,OG0000110,Pv,1768
PvWBCH1.9NG074900.1.v1.1,0.7450221490372645,1,-0,NS,OG0020553,Pv,459
PvWBCH1.4NG206200.1.v1.1,1.8265993302731016,0.00127762102676218,2.89359794930254,Up,OG0001891,Pv,60
PvWBCH1.4NG246900.1.v1.1,0.9686437559647167,0.163357273771009,0.7868615230294884,NS,OG0003555,Pv,311
PvWBCH1.7KG276300.1.v1.1,0.04823618565284762,1,-0,NS,OG0000538,Pv,1881
PvWBCH1.4KG237100.3.v1.1,1.0982847957234223,0.00724896971100281,2.139723714894175,Up,NA,Pv,236
PvWBCH1.6KG068800.1.v1.1,0.1686420355588392,1,-0,NS,OG0008841,Pv,1562
PvWBCH1.1KG010200.1.v1.1,-0.2705559931663367,0.363232517413171,0.4398152793663597,NS,OG0005531,Pv,2691
PvWBCH1.1NG008700.1.v1.1,-0.2636115992965395,1,-0,NS,OG0005531,Pv,2671
PvWBCH1.1NG049400.1.v1.1,-0.3997302464909953,0.455322541513225,0.3416808486760477,NS,OG0001499,Pv,2976
PvWBCH1.1KG054900.1.v1.1,-0.5585165204173551,9.815382996634e-4,3.0080927495454293,NS,OG0001499,Pv,3266
PvWBCH1.6NG063700.2.v1.1,-0.189351252217354,1,-0,NS,NA,Pv,2476
PvWBCH1.8NG002500.1.v1.1,-0.7784322114615907,2.261802629366e-4,3.64554529539512,NS,OG0000291,Pv,3537
PvWBCH1.3KG190900.1.v1.1,1.8964656161894256,0.0405908610817032,1.3915717355990591,Up,OG0018783,Pv,49
PvWBCH1.1NG146000.1.v1.1,0.18650055764449475,0.410618412657504,0.3865615802059008,NS,OG0001529,Pv,1520
PvWBCH1.3KG062100.1.v1.1,0.6116445433736617,0.148430686395348,0.8284763042155051,NS,OG0015171,Pv,651
PvWBCH1.5KG299000.2.v1.1,0.24245007367770144,0.175249237160909,0.7563438637894284,NS,NA,Pv,1369
PvWBCH1.9KG223700.1.v1.1,-0.32012585225337686,0.754278075388476,0.12246851574446382,NS,OG0000286,Pv,2809
PvWBCH1.2KG299900.1.v1.1,0.08270258933024935,1,-0,NS,NA,Pv,1782
PvWBCH1.3NG058100.1.v1.1,0.5694910919587163,0.692803198880689,0.15939011571786887,NS,OG0015171,Pv,718
PvWBCH1.9NG490500.1.v1.1,0.6304054714823233,1.093614442789e-4,3.9611357629042545,NS,OG0000286,Pv,613
PvWBCH1.5KG155400.1.v1.1,-0.10159814000780672,1,-0,NS,OG0015629,Pv,2254
PvWBCH1.9NG216100.1.v1.1,-0.36587144247495934,1,-0,NS,OG0000286,Pv,2902
PvWBCH1.5NG285600.3.v1.1,0.03421571533791298,1,-0,NS,NA,Pv,1912
PvWBCH1.2NG273400.2.v1.1,-0.1584293626044829,0.972242082419969,0.01222558489978125,NS,NA,Pv,2408
PvWBCH1.5KG405200.1.v1.1,0.09356017616233782,1,-0,NS,OG0001529,Pv,1755
PvWBCH1.9NG209300.1.v1.1,0.34709867062226835,0.528130053780105,0.2772591178372413,NS,OG0003382,Pv,1112
PvWBCH1.9KG216800.1.v1.1,-0.05589120089204515,1,-0,NS,OG0003382,Pv,2154
PvWBCH1.3KG001900.1.v1.1,-0.3219280948873623,0.596019389673664,0.2247396115830795,NS,OG0000291,Pv,2816
PvWBCH1.4NG055000.4.v1.1,-1.217591435072627,3.7590091914289e-4,3.4249266123596187,Down,NA,Pv,3767
PvWBCH1.7NG262700.3.v1.1,0.27500704749986976,1,-0,NS,NA,Pv,1288
PvWBCH1.1KG237100.1.v1.1,-2.7083964419694353,0.029614675974809,1.5284930147745923,Down,OG0000715,Pv,4046
PvWBCH1.2KG251000.1.v1.1,0.20037879798402625,1,-0,NS,OG0000110,Pv,1480
PvWBCH1.1NG045400.2.v1.1,0.00432160595009346,1,-0,NS,NA,Pv,2000
PvWBCH1.1NG224900.1.v1.1,-2.662003536484984,0.00402417486364269,2.3953231560174597,Down,OG0000715,Pv,4042
PvWBCH1.2KG250700.1.v1.1,0.46675761572617136,0.153326349514118,0.8143832041460592,NS,OG0000110,Pv,888
PvWBCH1.9KG499400.1.v1.1,1.1940870521163025,0.00100852205480996,2.996314600002001,Up,OG0000286,Pv,192
PvWBCH1.3KG002500.2.v1.1,-0.10159814000780672,0.128653344126265,0.8905789205557877,NS,NA,Pv,2254
PvWBCH1.4KG010300.2.v1.1,1.0572769650732476,0.00545064274042394,2.263552282647993,Up,NA,Pv,259
PvWBCH1.4KG182900.1.v1.1,-0.6574452545226798,0.00159883148863354,2.796197306993668,NS,OG0001233,Pv,3421
PvWBCH1.5NG391800.1.v1.1,0.20288783347014341,1,-0,NS,OG0001529,Pv,1474
PvWBCH1.9KG002900.1.v1.1,0.7782085763980877,0.0618079075598128,1.2089559587315684,NS,OG0019086,Pv,432
PvWBCH1.1KG050900.1.v1.1,0.09491164702546698,1,-0,NS,OG0001891,Pv,1753
PvWBCH1.9NG175400.1.v1.1,0.5330649218696376,0.0871659924236278,1.0596529208413836,NS,OG0002396,Pv,782
PvWBCH1.8KG002900.2.v1.1,-0.10780328953451485,1,-0,NS,NA,Pv,2271
PvWBCH1.9KG286700.1.v1.1,0.06212171190779749,1,-0,NS,OG0010066,Pv,1847
PvWBCH1.9NG373200.1.v1.1,0.903809558578697,0.0101089424663377,1.995294275176226,NS,OG0000596,Pv,349
PvWBCH1.5NG415300.2.v1.1,-0.265344566520995,0.56507736648846,0.2478920875101393,NS,NA,Pv,2675
PvWBCH1.4KG233900.1.v1.1,0.14795788138710142,1,-0,NS,OG0001499,Pv,1613
PvWBCH1.5KG065400.1.v1.1,0.3617683594191533,0.436029651707827,0.3604839760176161,NS,OG0007241,Pv,1083
PvWBCH1.8NG055700.1.v1.1,0.06212171190779749,1,-0,NS,OG0005515,Pv,1847
PvWBCH1.4NG118700.4.v1.1,0.34709867062226835,1,-0,NS,NA,Pv,1112
PvWBCH1.6NG063700.5.v1.1,0.29395897902869444,1,-0,NS,NA,Pv,1247
PvWBCH1.9NG332100.4.v1.1,-3.5734668618833267,0.00040611630780450003,3.391349570846565,Down,NA,Pv,4064
PvWBCH1.9NG275200.1.v1.1,-0.1942948151614887,1,-0,NS,OG0010066,Pv,2495
PvWBCH1.1NG333900.1.v1.1,-0.1376478004679799,1,-0,NS,OG0015368,Pv,2344
PvWBCH1.5NG061500.1.v1.1,0.19660704409481772,0.993007406354581,0.00304751230327924,NS,OG0007241,Pv,1491
PvWBCH1.1KG347400.1.v1.1,-0.08467032398699055,1,-0,NS,OG0015368,Pv,2207
PvWBCH1.9KG382900.1.v1.1,0.8024000401148393,0.00131845946089478,2.879933219060052,NS,OG0000596,Pv,410
PvWBCH1.9KG344300.5.v1.1,-3.608232280044003,4.5373980643356e-4,3.3431931185605324,Down,NA,Pv,4065
PvWBCH1.3KG264200.1.v1.1,0.5636462694840639,0.882234379630458,0.05441602228547976,NS,OG0015605,Pv,728
PvWBCH1.3NG253000.2.v1.1,0.7145752388516257,0.168180192354146,0.7742251551365055,NS,NA,Pv,487
PvWBCH1.9NG330500.1.v1.1,0.6415460290875237,0.193406107483923,0.7135298156476116,NS,OG0000507,Pv,597
PvWBCH1.7NG099500.1.v1.1,1.142740172116082,0.0196609560436361,1.7063953677663206,Up,OG0023572,Pv,217
PvWBCH1.4NG012200.1.v1.1,0.14925936549962288,0.490977093519937,0.3089387693636968,NS,OG0014077,Pv,1610
PvWBCH1.8KG063200.1.v1.1,0.20037879798402625,1,-0,NS,OG0005515,Pv,1480
PvWBCH1.2NG117600.2.v1.1,0.9365908298239384,5.5708293709367e-4,3.254080143352707,NS,NA,Pv,327
PvWBCH1.7NG262700.6.v1.1,0.4457267033499842,1,-0,NS,NA,Pv,927
PvWBCH1.1KG175700.1.v1.1,-0.03800632257974491,1,-0,NS,OG0016284,Pv,2116
PvWBCH1.3NG119300.1.v1.1,0.04963076772460043,1,-0,NS,OG0001287,Pv,1879
PvWBCH1.3KG246700.1.v1.1,0.40816837070810624,0.882965276633489,0.0540563750894588,NS,OG0008377,Pv,994
PvWBCH1.1NG031600.3.v1.1,-0.02767495844284834,1,-0,NS,NA,Pv,2083
PvWBCH1.7KG173500.1.v1.1,-2.3147325934831584,0.0243532857167698,1.6134424359936828,Down,OG0000715,Pv,4015
PvWBCH1.2KG138800.1.v1.1,1.1414327909292956,0.00415928409021671,2.380981415148451,Up,OG0017379,Pv,218
PvWBCH1.5NG357200.1.v1.1,1.1003049057956855,0.0239875240776045,1.620014576330864,Up,OG0010057,Pv,234
PvWBCH1.1NG162500.3.v1.1,0.13750352374993502,1,-0,NS,NA,Pv,1645
PvWBCH1.7KG090500.2.v1.1,2.2175409398625243,0.00180056596275061,2.744590963860118,Up,NA,Pv,28
PvWBCH1.7KG271800.1.v1.1,-0.5777669993169522,0.00188899294759898,2.723769663478148,NS,OG0000994,Pv,3300
PvWBCH1.3NG002800.1.v1.1,0.27738969881086384,1,-0,NS,OG0001074,Pv,1283
PvWBCH1.1KG036000.1.v1.1,-0.17625063969172725,0.141434624549478,0.8494442580780514,NS,OG0002858,Pv,2440
PvWBCH1.6KG048200.1.v1.1,-1.6483716708972176,0.0748587124343767,1.1257576469979025,NS,OG0001619,Pv,3890
PvWBCH1.3KG306900.1.v1.1,0.1750454861109138,0.432719024175776,0.3637940109419248,NS,OG0004164,Pv,1548
PvWBCH1.4KG141500.1.v1.1,0.4265331381166733,0.102807183338637,0.987976539277125,NS,OG0016852,Pv,960
PvWBCH1.7NG178200.1.v1.1,-3.41119543298445,0.0431198677312919,1.3653225800026294,Down,OG0000715,Pv,4062
PvWBCH1.3KG127400.1.v1.1,-0.1584293626044829,0.977109267520813,0.01005686757304002,NS,OG0001287,Pv,2408
PvWBCH1.1NG170400.1.v1.1,-0.13606154957602837,1,-0,NS,OG0000037,Pv,2342
PvWBCH1.9KG105700.1.v1.1,0.3334237337251918,0.0242754212615242,1.6148332248610298,NS,OG0004164,Pv,1150
PvWBCH1.9KG181900.1.v1.1,-0.30757280191029224,0.56327601221695,0.2492787433210756,NS,OG0000012,Pv,2781
PvWBCH1.1KG277100.1.v1.1,-0.38082178394093086,0.778531463362067,0.1087238312803052,NS,OG0004593,Pv,2933
PvWBCH1.8KG100900.1.v1.1,1.6694803718774265,0.00753331989826105,2.123013590100973,Up,OG0000289,Pv,83
PvWBCH1.9NG201100.1.v1.1,-0.27753397552890896,0.930730098330714,0.03117624146740942,NS,OG0005432,Pv,2709
PvWBCH1.5KG244700.1.v1.1,-0.5374241119577958,1,-0,NS,OG0000565,Pv,3226
PvWBCH1.5NG232900.1.v1.1,-0.36401349625437696,0.506677083239253,0.2952687381956291,NS,OG0000565,Pv,2897
PvWBCH1.4KG007700.1.v1.1,-0.16004041251046824,1,-0,NS,OG0001094,Pv,2412
PvWBCH1.3KG154500.1.v1.1,-0.6803820657998387,0.0217290453026324,1.6629593546231922,NS,OG0001541,Pv,3453
PvWBCH1.6NG233500.1.v1.1,-0.6438561897747247,0.112732269217366,0.9479517508831956,NS,OG0010460,Pv,3401
PvWBCH1.5KG045100.8.v1.1,0.24000896473507027,0.804649407860951,0.09439330397631451,NS,NA,Pv,1379
PvWBCH1.6KG070500.2.v1.1,1.4382928515791469,0.00310428507634794,2.5080384029422453,Up,NA,Pv,113
PvWBCH1.5NG044300.1.v1.1,-0.0694518807521452,1,-0,NS,OG0012292,Pv,2175
PvWBCH1.5KG371100.1.v1.1,1.5602258223996497,0.0141939166498556,1.8478977493828863,Up,OG0010057,Pv,96
PvWBCH1.9NG034100.1.v1.1,-0.4819685073978307,0.369695515599268,0.43215581738011033,NS,OG0007038,Pv,3133
PvWBCH1.5KG139700.1.v1.1,-0.27928375747886874,0.82574743171167,0.08315276840274163,NS,OG0001241,Pv,2714
PvWBCH1.9KG456200.1.v1.1,-0.3789444967002605,0.0323462386641922,1.4901762133680296,NS,OG0011159,Pv,2929
PvWBCH1.3KG303500.1.v1.1,0.6396952333995822,0.0176929442596457,1.7521998907013483,NS,OG0004800,Pv,599
PvWBCH1.6NG044400.1.v1.1,-1.2515387669959646,0.228985797741881,0.6401914528286873,NS,OG0001619,Pv,3777
PvWBCH1.1KG105800.1.v1.1,0.5983652053236446,0.270840552636422,0.5672863087178279,NS,OG0018008,Pv,669
PvWBCH1.9KG328200.1.v1.1,1.1551015581257025,0.0303717599742014,1.517530040978098,Up,OG0026957,Pv,211
PvWBCH1.3NG073800.1.v1.1,-0.1648843847417823,1,-0,NS,OG0000012,Pv,2424
PvWBCH1.8KG100800.1.v1.1,1.1583370271671007,0.0885086938624296,1.053014068160507,NS,OG0000289,Pv,210
PvWBCH1.7NG090100.1.v1.1,0.726831217032493,0.196127146071304,0.7074622912223385,NS,OG0002575,Pv,477
PvWBCH1.9NG501000.1.v1.1,-0.2636115992965395,0.702926046736538,0.15309036371941584,NS,OG0010371,Pv,2671
PvWBCH1.8NG135200.1.v1.1,0.38736254083599553,0.00106361233006976,2.9732166366937807,NS,OG0008336,Pv,1031
PvWBCH1.7KG268000.1.v1.1,0.820485342986379,0.00676659826806808,2.169629606749908,NS,OG0010641,Pv,404
PvWBCH1.1KG035800.1.v1.1,0.252173413202027,0.144182843919346,0.8410864125321256,NS,OG0000708,Pv,1342
PvWBCH1.7KG082200.1.v1.1,0.29513524900081806,0.222128009427907,0.6533966752515601,NS,OG0002575,Pv,1243
PvWBCH1.9KG034200.1.v1.1,-0.6214883767462701,0.713675053976094,0.14649948344465707,NS,OG0007038,Pv,3373
PvWBCH1.9KG509900.1.v1.1,-0.1877071551267289,1,-0,NS,OG0010371,Pv,2473
PvWBCH1.4KG022200.1.v1.1,-0.1942948151614887,1,-0,NS,OG0014077,Pv,2495
PvWBCH1.9NG393700.1.v1.1,0.6313371441274813,0.0010778991436186,2.9674218731187016,NS,OG0000434,Pv,611
PvWBCH1.7NG260800.1.v1.1,1.3668117731271272,0.0826302063922183,1.082861162469387,NS,OG0010641,Pv,135
PvWBCH1.9KG074400.3.v1.1,-2.1844245711374275,9.9139083253945e-4,3.0037551013638293,Down,NA,Pv,3998
PvWBCH1.9KG104800.1.v1.1,-0.4981787345790897,0.00923695058452107,2.0344713797426506,NS,OG0007101,Pv,3166
PvWBCH1.1KG207400.1.v1.1,-0.7858751946471527,0.0023821868149802,2.6230241834352417,NS,OG0004781,Pv,3540
PvWBCH1.4KG260000.1.v1.1,0.24366908096686263,0.217245768647186,0.6630486736644476,NS,OG0000708,Pv,1366
PvWBCH1.3KG057700.2.v1.1,0.8797057662822882,0.0225490056777178,1.6468726040388466,NS,NA,Pv,361
PvWBCH1.9KG194400.1.v1.1,0.5636462694840639,0.0179403605037098,1.746168834246285,NS,OG0023778,Pv,728
PvWBCH1.6KG182900.1.v1.1,0.7706176466562031,6.9205363636414e-4,3.1598602450312865,NS,OG0006631,Pv,441
PvWBCH1.9NG447000.1.v1.1,-0.33642766458247736,0.00274868612275189,2.5608748501672935,NS,OG0011159,Pv,2835
PvWBCH1.1NG097100.2.v1.1,0.32423456227053127,0.505634688007858,0.29616313984109016,NS,NA,Pv,1174
PvWBCH1.6KG020200.1.v1.1,-0.31293931166010763,0.855806159544932,0.06762459206714994,NS,OG0004593,Pv,2794
PvWBCH1.6KG016800.1.v1.1,-2.0528949484321255,0.00180066647579801,2.744566720902963,Down,OG0011547,Pv,3982
PvWBCH1.3NG119400.1.v1.1,-0.77595972578207,0.0580498364623448,1.2361989994155242,NS,OG0001287,Pv,3533
PvWBCH1.5NG274500.3.v1.1,0.697773819555186,0.0289394229396563,1.5385101330864228,NS,NA,Pv,516
PvWBCH1.7NG090000.1.v1.1,-0.6281623826695795,0.747193810643861,0.1265667342275758,NS,OG0002575,Pv,3382
PvWBCH1.3NG285100.1.v1.1,0.5489297694763999,0.767263579154383,0.11505541661444411,NS,OG0004800,Pv,755
PvWBCH1.5NG407700.1.v1.1,-0.05289494843212547,1,-0,NS,OG0015948,Pv,2145
PvWBCH1.9KG375900.1.v1.1,1.748890542645915,1.5517053502321e-4,3.8091907424315625,Up,OG0020982,Pv,70
PvWBCH1.9KG343200.1.v1.1,0.1335635257411058,1,-0,NS,OG0000507,Pv,1655
PvWBCH1.2KG417300.1.v1.1,0.5449798832558039,0.0779447578699002,1.108213087719921,NS,OG0006990,Pv,766
PvWBCH1.6NG015500.2.v1.1,-1.7759597257820698,0.148182876490765,0.8292019790505621,NS,NA,Pv,3921
PvWBCH1.9KG087300.11.v1.1,0.6461626571578936,0.156905718993653,0.8043612266991004,NS,NA,Pv,585
PvWBCH1.9NG104200.1.v1.1,-0.6104331882372743,0.0107518144197451,1.9685182403073824,NS,OG0007101,Pv,3354
PvWBCH1.6KG163200.1.v1.1,-0.8339273240532941,4.35836503865839e-5,4.360676397853934,NS,OG0000815,Pv,3569
PvWBCH1.3NG237000.1.v1.1,0.36848900064510354,0.93238241939914,0.03040592394374341,NS,OG0008377,Pv,1068
PvWBCH1.1NG224600.1.v1.1,-0.265344566520995,0.96179728371416,0.01691645378499944,NS,OG0003484,Pv,2675
PvWBCH1.9NG075100.2.v1.1,-1.8365012677171204,0.021301185968826,1.67159621602707,Down,NA,Pv,3933
PvWBCH1.3KG025900.1.v1.1,0.17887395816979515,1,-0,NS,OG0001069,Pv,1540
PvWBCH1.3KG418700.3.v1.1,0.29865831556451516,0.868338364881349,0.06131101057677828,NS,NA,Pv,1237
PvWBCH1.5KG421500.1.v1.1,-0.21759143507262677,1,-0,NS,OG0015948,Pv,2553
PvWBCH1.1KG308700.1.v1.1,-0.8494403234246186,0.375610274674744,0.4252625362847532,NS,OG0000229,Pv,3579
PvWBCH1.9NG189500.1.v1.1,0.4719677876615157,0.0270721789590196,1.5674767877538878,NS,OG0023778,Pv,875
PvWBCH1.9NG087000.4.v1.1,0.4233092372423869,0.96289834992662,0.0164195575234934,NS,NA,Pv,968
PvWBCH1.7NG082000.1.v1.1,0.1928254035523912,1,-0,NS,OG0005758,Pv,1499
PvWBCH1.7KG077500.4.v1.1,0.4926223285744457,0.0247034869326194,1.6072417411243989,NS,NA,Pv,848
PvWBCH1.8NG025600.1.v1.1,0.1712068274181424,1,-0,NS,OG0001069,Pv,1556
PvWBCH1.4KG184000.1.v1.1,0.14143279092929553,0.495268262423546,0.30515950140568515,NS,OG0007711,Pv,1627
PvWBCH1.5KG288400.1.v1.1,0.335711910320462,0.0510293459497989,1.2921799980446758,NS,OG0005931,Pv,1143
PvWBCH1.4KG085400.1.v1.1,-0.5228407888133588,0.266108607552295,0.5749410775267562,NS,OG0014026,Pv,3207
PvWBCH1.5NG099100.1.v1.1,-0.10780328953451485,1,-0,NS,OG0008728,Pv,2271
PvWBCH1.3KG154400.1.v1.1,-0.4092782299901589,0.0304230262878535,1.516797587299977,NS,OG0001541,Pv,2997
PvWBCH1.1NG002500.1.v1.1,0.6097549621724434,0.762344025742339,0.11784899878585144,NS,OG0019495,Pv,652
PvWBCH1.1KG003100.2.v1.1,0.03703073094496702,1,-0,NS,NA,Pv,1904
PvWBCH1.6KG127500.2.v1.1,1.3305584000308024,0.158066536478197,0.8011600627756622,NS,NA,Pv,142
PvWBCH1.6NG063700.7.v1.1,0.3103401206121505,0.834425555712786,0.07861240336498206,NS,NA,Pv,1206
PvWBCH1.7KG298300.1.v1.1,0.1712068274181424,1,-0,NS,OG0020585,Pv,1556
PvWBCH1.7KG240800.1.v1.1,1.6708403358815618,1,-0,NS,OG0006047,Pv,82
PvWBCH1.4NG156400.1.v1.1,0.1763227726404629,0.636998355290199,0.19586168899795103,NS,OG0007711,Pv,1545
PvWBCH1.7KG129000.1.v1.1,-0.7297700927620023,0.0767352101361487,1.115005313247716,NS,OG0004781,Pv,3501
PvWBCH1.6NG213700.2.v1.1,-0.929610672108602,0.0702032877108361,1.1536425488211917,NS,NA,Pv,3634
PvWBCH1.5KG105300.1.v1.1,-0.01595757390297624,1,-0,NS,OG0004987,Pv,2060
PvWBCH1.1NG055400.1.v1.1,1.2539892662307868,0.134507199672887,0.8712544688621502,NS,OG0007321,Pv,162
PvWBCH1.5NG010300.1.v1.1,1.8698714061777129,0.00171528379246292,2.7656640159685466,Up,OG0009496,Pv,54
PvWBCH1.4NG208700.1.v1.1,0.2203299548795556,1,-0,NS,OG0000017,Pv,1429
PvWBCH1.5KG138500.2.v1.1,-0.962969269055033,0.00483521277132801,2.3155844102303065,NS,NA,Pv,3651
PvWBCH1.9KG413800.1.v1.1,-1.8160371651574052,1.1902284187489e-4,3.9243696844203386,Down,OG0008538,Pv,3924
PvWBCH1.2KG281800.1.v1.1,0.04823618565284762,1,-0,NS,OG0017457,Pv,1881
PvWBCH1.1NG338900.1.v1.1,0.13750352374993502,0.575430326903288,0.2400072532213713,NS,OG0000719,Pv,1645
PvWBCH1.3NG307200.1.v1.1,-1.6483716708972176,0.687076654858633,0.16299480744558004,NS,OG0044620,Pv,3890
PvWBCH1.1KG091100.1.v1.1,0.197865391353738,1,-0,NS,OG0008813,Pv,1488
PvWBCH1.1NG082200.1.v1.1,0.595503660502742,0.006672483743008,2.175712475664174,NS,OG0008813,Pv,673
PvWBCH1.4NG073300.1.v1.1,-0.2159148572652431,1,-0,NS,OG0014026,Pv,2548
PvWBCH1.7NG243500.1.v1.1,1.259423152281415,0.0107607982105501,1.9681555125376744,Up,OG0006047,Pv,160
PvWBCH1.6NG161100.1.v1.1,1.2442781985781444,0.727276878722889,0.1383002191144984,NS,OG0006631,Pv,168
PvWBCH1.2NG197400.1.v1.1,-0.6757654377294687,0.225289572140475,0.6472589097704362,NS,OG0002396,Pv,3448
PvWBCH1.9KG266300.2.v1.1,-0.982790709967777,0.729001896918006,0.13727134161350577,NS,NA,Pv,3663
PvWBCH1.3KG191200.1.v1.1,-0.09541956507868243,1,-0,NS,OG0002605,Pv,2233
PvWBCH1.7KG146000.5.v1.1,0.22897256976016075,0.543319352578048,0.26494482548685605,NS,NA,Pv,1401
PvWBCH1.1KG060800.1.v1.1,1.4021764249794826,0.0407868998602668,1.3894793033797843,Up,OG0007321,Pv,124
